lncRNA名称 adipose adrenal brain brain_R breast colon foreskin_R heart hela_R HLF_1_R HLF_2_R kidney liver liver_R lung lymphNode ovary placenta_R prostate skeltalMuscle testis testis_R thyroid leukocyte
NONHSAT033930.2 0.0 0.0 0.114471 0.199712 0.118077 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0451502 0.55875 0.0 0.0
NONHSAT033931.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.510988 0.0 0.0
NONHSAT033964.2 0.0 0.0 0.0355785 0.0 0.010223 0.0 0.000197422 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0994461 0.0 0.136466 0.0 0.132606 0.0 1.07547 1.76131 0.0 0.0
NONHSAT034587.2 0.0 0.0 0.0980983 0.126141 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.182451 0.344012 0.0621645 0.0 0.0 0.0226481 0.0 0.0 0.0 0.0 0.027041 0.0 0.0
NONHSAT034666.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.57823 0.0 0.0 0.315457 0.0 0.0 0.0 0.0606704 0.0 0.0 0.0 0.300852 0.0 0.0
NONHSAT034667.2 0.0 0.00290754 0.0 0.0 0.0147863 0.0 0.0902982 0.0 0.0453843 0.00151561 0.0186324 0.0195279 0.0 0.0 0.0 0.0 0.0549609 0.0 0.0 0.0 0.0118536 0.0 0.0 0.0
NONHSAT034768.2 0.00249835 0.00228536 0.00227801 0.0060614 0.589655 1.04665 0.0102982 0.656665 0.0153035 0.00470873 0.00455187 2.35698 0.00218072 0.0142044 0.00199525 0.00215328 0.750763 0.564135 1.67876 0.0 1.60421 0.00577222 0.00198857 0.069339
NONHSAT035148.2 0.154882 0.0 0.0 0.0 0.0962586 0.157245 0.105337 0.0 0.0 0.0 0.0250226 0.0 0.0 0.0 0.275743 0.034763 0.0717053 0.219516 0.0 0.0 0.0 0.0300738 0.0 0.0
NONHSAT035264.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00437198 0.0266756 0.0 0.0
NONHSAT035409.2 0.0 0.0 0.0 0.234708 0.0 0.0 0.0 0.0 0.0 0.276927 0.273194 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT035568.2 40.7696 37.775 29.9604 95.0548 45.3016 12.6364 12179.0 0.574821 790.907 11.7455 9.79842 10.2944 0.407281 12927.3 2.06205 0.136252 28.3665 44.2619 0.981969 0.42043 32.4931 78.862 1.99889 0.093157
NONHSAT035844.2 0.0 0.95012 0.207497 0.164327 0.0582451 0.479036 0.0 0.0 0.0 0.656485 0.0926553 0.0 0.0 0.500454 0.0 0.373733 0.5041 0.0 0.336428 0.0 0.165999 0.0 0.0244862 0.558583
NONHSAT035845.2 0.46158 0.391943 0.772067 0.281027 0.302899 0.193612 0.354196 0.0 0.602843 0.415413 0.410483 1.68416 0.0 0.0 0.867289 0.554721 0.393588 0.513895 0.333056 0.0 1.12355 0.646555 0.127349 0.883613
NONHSAT035906.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT035907.2 0.0 2.29354 0.0 0.728238 0.225711 1.07173 0.126395 0.0310695 0.617588 0.000140864 0.363799 4.95727 0.339034 0.242487 2.08303 8.48819 1.25944 1.72603 5.05253 0.0 0.461461 1.34861 0.75571 2.6207
NONHSAT035910.2 0.000983121 0.165129 0.217979 0.636391 0.0383556 0.0012255 0.0298364 0.0246852 0.0 0.0 0.0 0.109509 0.0 0.0 0.018254 0.00662935 0.153416 0.0178494 0.0239573 0.0344417 0.104797 0.173858 0.0645237 0.0
NONHSAT035915.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00021794 3.10566 0.0 0.000312932 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT035955.2 3.49731 1.15907 1.82239 1.36829 2.13551 2.35847 2.13655 1.4808 0.0 0.980277 0.265734 1.69994 1.14608 0.000278459 0.529442 0.000359124 1.65321 0.980364 2.48884 0.891776 1.05688 0.00228872 3.2791 0.000426292
NONHSAT035958.2 0.00693876 0.260354 0.0662993 0.0 0.125878 0.00671008 0.226149 0.170159 0.552694 0.0 0.0 0.0203946 0.0 0.0 0.0 0.0653857 0.144979 0.272895 0.107116 0.0 0.0383657 0.183585 0.409981 0.198984
NONHSAT036224.2 0.0 0.115044 0.0 0.210135 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.614023 0.335911 0.402144 0.0
NONHSAT036225.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.455974 0.0 0.00783271 0.287974 0.0550298 0.0 0.0
NONHSAT036226.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.115381 0.0 0.0
NONHSAT036227.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00549914 0.0 0.498537 0.0730277 0.0 0.0
NONHSAT036344.2 2.81344 1.67393 0.458682 0.00228386 1.36712 0.83231 0.168507 0.655681 0.581313 0.187367 0.422326 0.569024 0.293092 0.0266286 1.44026 1.27374 0.489846 0.862956 0.735358 1.24473 4.21258 5.98849 1.35513 1.56238
NONHSAT036774.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000927387 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT036778.2 0.0 0.000129486 0.0 0.0 0.0 0.0963101 0.0 0.0 0.0415258 0.0 0.0 0.0 0.0138605 0.0 0.0 0.398095 0.0 0.0 0.0 0.0 0.0 0.0427892 0.0 0.3945
NONHSAT037013.2 0.460607 0.273978 0.49456 0.280303 0.260596 0.67316 0.41197 0.395773 0.325486 0.342732 0.172635 0.577107 0.147235 0.0529384 0.191118 0.697082 1.01373 0.144207 0.427239 0.52961 0.711554 0.449348 0.546647 0.0762198
NONHSAT037123.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7926 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT037127.2 0.0 0.0 0.0 1.6982 0.0 0.0 0.249109 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.47289 0.0 0.0
NONHSAT037128.2 0.0 0.0 0.0 0.00220427 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.136519 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.131886 0.0 0.0
NONHSAT037129.2 0.862702 2.70058 0.650314 1.31939 0.857695 0.327285 1.23296 0.917142 1.72292 1.00566 0.736113 0.591586 0.337834 0.405293 0.981372 0.689257 0.98635 1.92358 0.855528 0.158047 0.629294 1.78875 1.43008 0.79115
NONHSAT037131.2 0.0 0.0 0.322037 2.93953 0.0 1.19336 0.0 0.0 0.0 0.0 0.0 0.588954 0.0 0.0 0.0 0.0 0.0 2.1451 1.39703 0.0 0.392721 0.0 2.36856 1.16542
NONHSAT037133.2 0.931703 0.321934 0.0 0.333941 0.0 0.799778 0.854109 0.077364 0.100306 0.864164 1.20765 1.33075 0.486565 0.0 0.0 7.0261 0.412667 1.89101 1.68548 0.0 1.25907 2.79285 0.652708 0.632232
NONHSAT037135.2 0.0 0.962477 0.44802 0.0 0.0 1.20154 0.0 0.0 1.15591 0.0 0.0 0.0 0.0 0.0 0.0 1.74041 1.06633 0.0 0.0 0.0 0.431734 2.03496 0.0 0.0
NONHSAT037136.2 0.536912 0.518409 0.0179356 0.16346 0.258987 0.0 0.0 0.0210967 0.268575 0.0 0.0 0.390506 0.0 0.433876 0.023982 0.223008 0.036324 0.40097 0.0941226 0.0 0.225322 0.817626 0.427155 0.0
NONHSAT037139.2 0.441547 0.397606 0.231123 0.610559 0.270385 0.0532041 0.653353 0.187525 0.547434 0.296087 0.180448 0.289774 0.280107 0.0 0.274094 0.0829806 0.205582 1.41735 0.389893 0.0 0.0900773 1.42412 0.435275 0.0
NONHSAT037196.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.745043 1.04374 0.0 0.0
NONHSAT037335.2 1.80783 2.47739 2.53702 2.56945 1.54535 2.767 0.408754 5.07733 0.455388 0.0953857 0.0942359 2.93836 2.05622 0.381527 1.48014 1.22386 5.19479 0.117942 3.57078 3.50503 2.52915 0.418435 3.44818 0.153658
NONHSAT037858.2 0.0281326 0.580475 0.409752 0.0610563 0.586824 0.0233082 0.0708823 1.66775 0.051691 0.0770044 0.0 0.0270162 0.0156979 0.0541955 0.0175697 0.0316698 0.0 0.0 0.0194051 0.0 0.0892847 0.0178843 0.000591334 0.0
NONHSAT037927.2 2.54282 3.19805 3.53704 1.30832 1.10828 1.82719 0.328684 0.289083 0.260417 1.16512 0.930569 2.07073 1.53564 0.334937 0.879425 1.68316 1.64991 1.12958 1.76583 0.0229359 3.26376 6.7582 2.04715 1.17013
NONHSAT039185.2 1.87192 0.383624 1.27862 0.927191 2.14875 0.06281 1.07181 2.74967 1.37881 1.40997 0.690479 1.18785 0.840236 0.944499 1.92851 2.36831 0.115387 2.62071 0.659063 1.63679 0.948329 1.75383 0.489229 4.34882
NONHSAT039452.2 0.0 0.0 0.0 0.0 0.0 0.0897221 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0331366 0.0 0.0 0.0 0.0 0.0 0.0262502 0.0
NONHSAT039456.2 3.42747 3.79924 8.28916 19.8198 0.0 6.60802 0.0 0.300461 0.0 2.23877 2.73964 2.95503 0.0 0.0 0.704143 1.47208 2.28401 1.90481 4.61377 0.57699 7.89269 6.49327 1.16875 0.607561
NONHSAT039562.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT039734.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT039744.2 0.0 0.0 0.0 0.0 0.460784 0.0 11.1093 0.188645 0.0 22.2656 20.9489 0.0 0.235638 0.0 0.0 0.0 1.281 31.1731 0.0 0.0 0.0 2.67364 0.0 0.0
NONHSAT039756.2 0.0 0.0 0.0 0.0120656 0.0 0.0 1.56415 0.0 0.0 4.61146 8.19362 0.0 0.0 0.0 0.0 0.0 0.0 3.85783 0.0 0.0 0.0 3.71635 0.0 0.0
NONHSAT039761.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.354218 1.01611 0.0 13.1086 0.47077 0.0 0.0353021 0.0 0.0 0.0 122.829 0.33345 0.00476355 0.0 0.696869 0.0 0.0
NONHSAT039763.2 0.0 0.0 0.0 0.0 0.0 0.0 0.54368 0.0 0.0 3.33475 3.98555 0.0 0.0 0.0 0.0 0.0 0.0 0.31638 0.0 0.0 0.0 0.576879 0.0 0.0
NONHSAT039764.2 0.0 0.0 0.0837208 0.121435 0.793149 0.0 0.0 0.0 0.0 1.15086 2.24645 0.481687 0.0741474 0.0 0.120373 0.0 1.76039 5.99903 0.0 0.139899 1.36982 8.42744 0.151907 0.0
NONHSAT039771.2 0.0 0.0 0.312636 0.115651 0.0 0.0562797 2.23146 0.0 0.0 1.68752 2.3767 0.0195816 0.0 0.0 0.0 0.0145372 0.915519 4.42281 0.0 0.0 0.0775499 0.467024 0.00810078 0.0
NONHSAT039774.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 15.7067 15.2942 0.0 0.0 0.0 0.0 0.336918 0.0 8.90497 0.0 0.0 0.349462 3.35241 0.0 0.0
NONHSAT039775.2 0.226084 0.0972947 0.386665 0.0 1.18941 0.207792 1.3206 0.407091 0.0234873 11.1693 14.4109 0.0258184 0.0 0.0 0.171025 0.37942 13.1175 20.12 0.652458 0.0 1.31418 7.28338 0.292112 0.0
NONHSAT039783.2 0.00119664 0.0313222 0.0 0.00012132 0.0 0.0 0.579213 0.0 0.0 0.0 0.0 0.0 0.0132741 0.0 0.16651 0.0 0.0 0.0 0.150247 0.0604813 0.0 1.20796 0.0632705 0.0
NONHSAT039784.2 0.0 0.0 0.107453 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.188881 0.0 0.119005 0.0 0.538289 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT039802.2 0.0 0.0 0.0 0.156451 0.0 0.382354 4.44829 0.0 0.0 1.23417 1.58931 0.0 0.0 0.0 0.0 0.0 0.0 1.56806 0.0 0.0 0.114663 0.281622 0.0 0.0
NONHSAT039809.2 0.0 0.0 0.289642 0.443049 0.112605 0.0 2.11601 0.136272 0.0 1.04485 0.905097 0.0 0.0 0.0454561 0.114124 0.0 1.10282 1.43094 0.0 0.0 0.255295 0.280073 0.0335306 0.0
NONHSAT039812.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT039813.2 0.0 0.0 0.0845719 0.264553 0.0 0.0 1.00869 0.114694 0.0 0.0 0.0 0.0 0.155016 0.0 0.0 0.0 0.257879 0.20617 0.0 0.0 0.363042 0.0 0.0 0.0
NONHSAT039815.2 0.0 0.0 0.0 0.0 0.0 0.0 0.832956 0.0 0.0 2.34302 3.25511 0.0 0.0 0.0 0.0 0.543378 0.150801 1.61987 0.0 0.0 0.0 0.519581 0.0 0.0
NONHSAT040199.2 8.48913 12.9497 4.59542 5.61167 7.20872 3.48797 2.71329 2.85797 1.27619 7.94709 8.59192 8.24573 1.57858 0.00341937 5.6766 12.6967 5.96649 5.04535 2.61099 3.91156 6.29565 2.83153 7.43248 3.0329
NONHSAT040286.2 0.0389175 0.0 0.0 0.0 0.0 0.0 0.167428 0.0437387 0.15082 0.0 0.0 0.0281826 0.0799517 0.0110538 0.0464732 0.210425 0.0910202 0.334889 0.250634 0.0 0.000135265 0.0231024 0.13311 0.160818
NONHSAT040970.2 1.32365 0.939755 0.0 0.604052 1.81907 0.987119 0.0 0.0 0.0 0.773473 2.27756 1.58147 0.554924 0.158471 3.73008 0.95039 3.31204 0.30139 1.22526 0.0 1.68183 0.350128 19.6138 0.610052
NONHSAT040986.2 0.0 0.0 0.579056 0.0 0.241248 0.0 0.0 0.0 0.0 1.45429 1.33229 1.0877 0.0 0.0 0.367516 0.874528 0.510211 0.0 0.0 0.0 0.66578 0.0 0.6026 0.0
NONHSAT040990.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.230646 0.0 0.0 0.0 0.0 0.239426 0.0 0.0 0.167703 0.0
NONHSAT041001.2 0.191916 0.0 0.0 0.0 0.0 0.0 0.265747 0.0742492 0.0 0.0 0.3244 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.38744 0.252337 0.921384 0.0
NONHSAT041066.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT041082.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT041085.2 0.0 0.0 0.193633 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0272761 0.0118972 0.0
NONHSAT041128.2 0.0 0.0 6.09369 3.81712 0.0 0.0 0.0 0.0198762 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0142198 0.0 0.062894 0.0186016 0.04362 0.251576 0.556461 0.0
NONHSAT041145.2 0.0 0.243121 2.93402 1.02359 0.0693043 0.0 0.371517 0.0810006 0.394499 0.0 0.0 0.13665 0.0 0.22587 0.0 0.0 0.0481842 0.221187 0.0 0.0 0.0 0.287253 0.158456 0.0
NONHSAT041361.2 7.05945 6.75978 2.09079 1.21348 7.92018 1.54889 1.26425 0.986395 0.961 5.15918 5.90181 4.20815 2.56469 0.45604 4.40654 7.14228 4.45976 1.66894 3.28757 0.403671 2.52411 1.41822 4.7876 3.65201
NONHSAT041430.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0945637 0.0 0.0 0.0
NONHSAT041439.2 0.0 0.0437906 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000111171 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT041441.2 0.00370593 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.39652 0.0 0.0 0.0 0.0 0.0 0.0 0.922576 0.0 0.202375 0.0 0.0 0.0 0.348379 0.0 0.0
NONHSAT041862.2 0.0 0.0 0.0 0.0 0.0 0.00870372 0.0 0.0515227 0.249397 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00645762 0.0 0.0 0.0 0.0546659 0.343603 0.0 0.0
NONHSAT041866.2 0.0 0.0 0.00947798 0.0 0.549462 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.072422 0.0 0.0 0.0 0.208064 0.65595 0.0 0.43394 0.0 0.593879 1.18453
NONHSAT041922.2 0.0 0.139281 0.0 0.0 0.0 0.0 0.0 0.0 3.10483 0.682679 1.759 0.0 0.0 0.0 0.170431 0.0845036 0.0 0.77283 0.0 0.0 0.0 2.41799 0.149982 0.0
NONHSAT041923.2 0.19711 0.0 0.0 0.0 0.278025 0.0 0.0 0.0 0.0 0.116156 0.341863 0.911874 0.0 0.508814 0.17487 0.661416 0.0 0.319072 0.0 0.119185 0.0 0.405442 0.371161 0.0
NONHSAT041924.2 0.0 0.0 0.0 0.0 0.0 0.0 0.559484 0.0 0.0 0.0 0.0 0.049813 0.0 0.105857 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.374328 0.0 0.0
NONHSAT041925.2 0.0 0.0 0.0 0.0 0.0737194 0.0950519 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT041926.2 0.0 0.237468 0.0739356 0.630464 0.203699 0.199958 0.434347 0.0 0.0 0.0 0.0 0.748778 0.063834 0.503971 0.0 0.0 0.274627 0.253623 0.324287 0.0 0.106775 0.620632 0.307187 0.0
NONHSAT041928.2 0.0 0.0 0.134742 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.24832 0.0 0.0 0.0 0.0 0.0 0.0960534 0.0 0.0 0.0 0.0
NONHSAT042160.2 0.648653 0.36618 2.13906 0.454878 0.291389 0.721822 0.0 0.907698 0.343968 0.311035 0.1957 1.95539 0.333758 0.0980607 1.79119 2.0996 0.539836 0.737201 1.96526 0.924422 1.02233 0.408526 1.90548 1.18613
NONHSAT042161.2 0.0888858 0.0 0.183799 0.121528 0.0749106 0.0546336 0.0 0.0517017 0.0 0.0 0.0 0.262025 0.0 0.0 0.0 0.0 0.202004 0.196803 0.0942277 0.0234756 0.154933 0.331411 0.144545 0.0224102
NONHSAT042165.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0211147 0.0 0.171155 0.0
NONHSAT042225.2 0.435367 0.461983 0.329454 0.40575 0.591437 0.0 0.588136 0.197845 0.0 0.0 0.0 0.518316 0.0 0.953374 0.0 0.0 0.577286 0.0977042 0.380713 0.0 0.471812 0.881958 0.0800306 0.96304
NONHSAT042226.2 0.0 0.0 1.47104 0.0 0.14086 0.0 0.71342 0.0 0.0 1.21101 0.596329 0.0 0.0 0.0 0.0 0.0 1.39112 0.0 0.0 0.0 0.0 0.544937 0.0 0.0
NONHSAT042342.2 0.0 0.0 0.212452 0.000163176 0.0 0.0 0.0 0.0 4.85216 0.412027 0.424016 0.0 0.0 0.000336839 0.0 2.12388 0.0 0.000916053 0.3946 0.0 0.000103066 1.46557 0.165294 0.0
NONHSAT042410.2 0.0 0.0 0.0 0.106696 0.0 0.942304 0.0103836 0.0 0.278647 0.0 0.0 0.0570711 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.76614 0.0 0.0 0.0566222
NONHSAT044160.2 0.366739 0.527481 0.0778489 0.343721 0.36433 0.0 0.0 0.127503 0.0 0.0 0.0 0.074944 0.0 0.0 0.883777 0.0 0.0 0.331846 0.78648 0.0148626 0.435938 0.0 0.0 0.0
NONHSAT046615.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.67888 0.0 0.0
NONHSAT046616.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000268342 0.191486 0.00026001 0.0 0.0
NONHSAT046620.2 0.0 0.0 0.0 0.0 0.160642 0.455175 0.169276 0.288804 0.0 0.0 0.0 0.397841 0.0720688 0.0 0.87579 0.378518 0.213388 0.0 0.0375999 0.0 3.1594 0.475508 0.311659 0.29447
NONHSAT046621.2 0.533867 0.233421 0.275041 0.0 0.400709 0.230695 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000241786 0.0 0.0 0.245536 0.0 0.0 0.0 0.0 0.0 0.307411 0.0
NONHSAT046624.2 0.0579234 0.562962 0.0 0.395041 0.0 1.2045 0.0 0.045603 0.0 0.0 0.0 0.304091 0.0406536 0.0 0.0 0.245409 0.157606 0.0 1.84053 0.0 0.757342 0.254734 0.155648 0.0
NONHSAT046628.2 0.0 0.0 0.0 0.0 0.0 0.460329 0.0 0.0445121 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0493517 0.0 0.0 0.0 0.244207 1.46422 0.0 0.0
NONHSAT046857.2 0.0 0.0 0.0 0.0 0.0 0.0 0.000150178 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.235146 0.0 0.106328 0.0 0.0 0.0 0.00145863 0.733028 0.0614763 0.0
NONHSAT046864.2 0.0 0.0 0.896304 0.0 0.404196 0.0 0.0 0.0 0.0 0.0 0.776021 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.38388 0.0 0.0 0.0
NONHSAT047105.2 0.988001 1.62682 2.45362 3.2717 2.00978 3.44855 1.38468 1.18858 1.38148 1.55713 1.5572 2.02628 0.647231 0.282059 0.923866 2.50318 4.32394 0.445521 3.19893 2.60108 1.44558 0.677883 1.05975 1.87447
NONHSAT047173.2 0.0 0.0 0.0 0.0 0.0 0.0 0.523365 0.0 0.0 0.914111 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.474882 0.00365396 0.0 0.0403885
NONHSAT047174.2 0.190694 0.467022 0.0 0.0 0.138921 0.354646 1.19414 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.509585 0.0 0.000589786 0.0 0.197233 0.0 0.498372 1.03646
NONHSAT047176.2 0.0 0.172403 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
NONHSAT047179.2 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00632627 0.0 0.0
NONHSAT047187.2 0.0528008 0.328788 0.028589 0.0223049 0.112926 0.0816367 0.798515 0.133177 0.206085 1.93826 1.9646 0.224677 0.000894027 0.0 0.0874904 0.304638 0.176594 0.57813 0.22191 0.000986009 0.208797 0.698926 0.0494209 0.0152199
NONHSAT047189.2 0.0178382 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.954731 0.632355 0.0 0.0 0.0329737 0.0 0.0
NONHSAT047236.2 0.0 0.0 0.0 0.0 0.0274276 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.071858 0.0 0.0 0.000930822 0.605697 0.0 0.00313826 0.0
NONHSAT047239.2 0.133715 0.0 0.254813 0.0 1.04351 0.0 0.0 0.194639 0.000300958 0.0 0.0 0.158763 0.0 0.0 0.0 0.0 0.000123985 0.0 0.0 0.0 0.0 0.0 0.0 0.209805
NONHSAT047241.2 0.890891 0.0 0.00076372 0.0 1.10232 0.0849998 0.124476 0.0 0.773911 0.797253 0.451002 0.0 0.0 0.0 0.0 0.0 0.0 0.763508 0.0 0.672629 0.0 2.63005 0.207676 0.0
NONHSAT047421.2 0.341683 1.10073 1.52713 0.727951 1.9724 0.895456 0.600474 0.500717 0.867535 0.70786 0.629635 0.0 0.0 0.380994 0.917797 0.570598 0.691279 0.438039 0.0 0.0 0.766288 0.638331 1.79979 0.462572
NONHSAT047860.2 0.150126 0.967671 2.18083 1.29519 1.13882 0.687038 0.0 0.166473 0.54796 0.307101 0.487383 0.445723 0.155053 0.0 0.360067 0.187954 0.584584 0.222473 1.24469 0.247473 2.23446 0.597848 3.27658 0.0
NONHSAT047862.2 1.55723 1.27796 2.16913 2.32795 1.69062 0.000490219 0.0 0.0 0.0160474 0.563484 0.523244 0.946129 0.18658 0.0 0.0 0.673762 2.33304 0.235347 1.66686 0.871021 0.938077 0.0505048 4.0557 1.40043
NONHSAT050231.2 0.0 0.969837 0.0 0.149576 0.15083 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.09267 0.58645 0.0 0.0 0.0 0.0 0.0 0.158872 0.0
NONHSAT050232.2 0.0 0.214819 0.02721 0.0 0.0868157 0.0 0.263381 0.0 0.0471067 0.503634 0.208801 0.021224 0.0 0.0247788 0.0861626 0.0 0.115577 0.139378 0.197492 0.0 0.340469 0.0765964 0.0824855 0.0
NONHSAT050234.2 0.0 0.0 0.0 0.0 0.0 0.0 0.377512 0.405461 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25611 0.056686 0.0 0.0 0.0 0.0 0.240908 0.0
NONHSAT050237.2 0.0 0.0 0.0 0.107946 0.0 0.0 0.0 0.0 0.0 0.212886 0.481611 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.65847 0.0 0.0 0.0 0.0 0.0
